fish_key,fish_label,year,category,qty,amt,price
ふぐ,ふぐ,2013,鮮魚,162548,112520718,692.2307133892758
ぶり,ぶり,2013,鮮魚,1746223,937007500,536.5909737759724
べにずわいがに,べにずわいがに,2013,鮮魚,220588,54559261,247.33558035795238
ほうぼう,ほうぼう,2013,鮮魚,22973,16342315,711.370521917033
ほたて,ほたて,2013,鮮魚,237970,235851180,991.0962726394083
ぼうたら,ぼうたら,2013,塩干,6613,27310259,4129.7836080447605
ぼら,ぼら,2013,鮮魚,8022,4271282,532.4460234355522
まあじ,まあじ,2013,鮮魚,1001530,521353986,520.557532974549
まいわし,まいわし,2013,鮮魚,1783597,411390488,230.65215292467974
まかじき,まかじき,2013,鮮魚,403039,441331134,1095.008507861522
まぐろ,まぐろ,2013,鮮魚,599210,1567294128,2615.60075432653
まこ,まこ,2013,鮮魚,224524,161618338,719.8265575172364
ます,ます,2013,鮮魚,31795,32540657,1023.4520207579808
まだら,まだら,2013,鮮魚,1838797,667360875,362.93341516219573
みそ漬品,みそ漬品,2013,塩干,26316,28725039,1091.5427496580028
めじ,めじ,2013,鮮魚,84604,100477434,1187.620372559217
めだい,めだい,2013,鮮魚,102304,101127202,988.4970480137629
もずく,もずく,2013,鮮魚,169615,78547575,463.09332900981633
やなぎばちめ,やなぎばちめ,2013,鮮魚,68485,95134799,1389.1333722713002
やりいか,やりいか,2013,鮮魚,425928,306081553,718.6227554891907
わかさぎ,わかさぎ,2013,鮮魚,14584,10300166,706.2648107515085
わかめ,わかめ,2013,塩干,164919,81801614,496.010853813084
わらさ,わらさ,2013,鮮魚,1584570,419096467,264.4859280435702
丸干あじ,丸干あじ,2013,塩干,1081,421492,389.90934320074007
丸干いか,丸干いか,2013,塩干,50033,77359641,1546.172346251474
丸干いわし,丸干いわし,2013,塩干,174462,84489345,484.2850878701379
冷凍あかうお,冷凍あかうお,2013,冷凍魚,342195,197634593,577.5496222913836
冷凍あじ,冷凍あじ,2013,冷凍魚,244097,73338028,300.44624882731046
冷凍うなぎ,冷凍うなぎ,2013,冷凍魚,107867,441081827,4089.126674515839
冷凍えび,冷凍えび,2013,冷凍魚,2573713,3299150336,1281.8641146079613
冷凍おひょう,冷凍おひょう,2013,冷凍魚,1450,1898295,1309.1689655172413
冷凍かい,冷凍かい,2013,冷凍魚,711932,933637710,1311.4141659596703
冷凍かじき,冷凍かじき,2013,冷凍魚,897206,474732944,529.1236839700135
冷凍かに,冷凍かに,2013,冷凍魚,1101990,1875608690,1702.019700723237
冷凍かれい,冷凍かれい,2013,冷凍魚,814963,402678035,494.1059103296714
冷凍ぎんだら,冷凍ぎんだら,2013,冷凍魚,307619,400885879,1303.1895916702153
冷凍くじら,冷凍くじら,2013,冷凍魚,2935,7255316,2471.9986371379896
冷凍さけ,冷凍さけ,2013,冷凍魚,1784601,1333190155,747.0522290416737
冷凍さば,冷凍さば,2013,冷凍魚,672521,322246890,479.16256890119416
冷凍さんま,冷凍さんま,2013,冷凍魚,41250,11844872,287.1484121212121
冷凍しらうお,冷凍しらうお,2013,冷凍魚,3411,2859476,838.3101729698036
冷凍すりみ,冷凍すりみ,2013,冷凍魚,620390,206526531,332.8979045439159
冷凍するめいか,冷凍するめいか,2013,冷凍魚,1152777,676321329,586.6887776213439
冷凍たい,冷凍たい,2013,冷凍魚,83703,80397750,960.5121680226515
冷凍たこ,冷凍たこ,2013,冷凍魚,91737,78663754,857.4921133239587
冷凍たら,冷凍たら,2013,冷凍魚,252843,141222316,558.5375747005058
冷凍にしん,冷凍にしん,2013,冷凍魚,79572,20928184,263.00940029155987
冷凍ほっけ,冷凍ほっけ,2013,冷凍魚,161994,92105944,568.5762682568491
冷凍まぐろ,冷凍まぐろ,2013,冷凍魚,143346,417352173,2911.5020509815413
冷凍めるるーさ,冷凍メルルーサ,2013,冷凍魚,54683,33725958,616.7539820419508
冷凍めろー,冷凍メロー,2013,冷凍魚,50217,79264752,1578.4445904773283
冷凍もんこういか,冷凍もんこういか,2013,冷凍魚,76523,126301372,1650.5020974086221
冷凍やりいか,冷凍やりいか,2013,冷凍魚,132513,171454023,1293.8656811029862
冷凍食品その他,冷凍食品　その他,2013,冷凍魚,239525,367599518,1534.7020895522387
冷凍食品ふらい,冷凍食品　フライ,2013,冷凍魚,35248,26420594,749.5629255560599
冷凍食品切身,冷凍食品　切身,2013,冷凍魚,237033,253431715,1069.183257183599
冷凍食品開き,冷凍食品　開き,2013,冷凍魚,37429,43181168,1153.6821181436853
塩かずのこ,塩かずのこ,2013,塩干,93601,301915750,3225.561158534631
塩かれい,塩かれい,2013,塩干,306726,211353925,689.0642625665904
塩くじら,塩くじら,2013,塩干,15,22680,1512.0
塩くらげ,塩くらげ,2013,塩干,2224,1618827,727.8898381294964
塩さけ,塩さけ,2013,塩干,1389672,932206734,670.8106186207968
塩さば,塩さば,2013,塩干,540192,362482219,671.024781929388
塩するめ,塩するめ,2013,塩干,71670,44107703,615.4276963862146
塩だら,塩だら,2013,塩干,15459,11633854,752.5618733423895
塩にしん,塩にしん,2013,塩干,100,25095,250.95
塩ます,塩ます,2013,塩干,159699,81244247,508.7335988328042
干するめ,干するめ,2013,塩干,44858,67103533,1495.9100494895001
干はたはた,干はたはた,2013,塩干,290420,149452497,514.6081433785552
干ふぐ,干ふぐ,2013,塩干,23937,43841766,1831.5480636671261
干ぶり,干ぶり,2013,塩干,11,86100,7827.272727272727
桜干いわし,桜干いわし,2013,塩干,4022,4574331,1137.3274490303331
桜干にしん,桜干にしん,2013,塩干,7107,5158745,725.8681581539328
煮干いかなご,煮干いかなご,2013,塩干,20699,27992614,1352.3655249045848
煮干いわし,煮干いわし,2013,塩干,20211,16403894,811.6319825837415
生くじら,生くじら,2013,鮮魚,1866,3425561,1835.7775991425508
白皮かじき,白皮かじき,2013,鮮魚,50875,59840194,1176.2200294840295
皮くじら,皮くじら,2013,塩干,494,1943971,3935.163967611336
身欠にしん,身欠にしん,2013,塩干,332262,245693869,739.4582257375204
開きあじ,開きあじ,2013,塩干,333718,224561686,672.9085215661127
開きさば,開きさば,2013,塩干,12844,9154256,712.7262535035815
開きたら,開きたら,2013,塩干,29968,21545617,718.954117725574
養殖かんぱち,養殖かんぱち,2013,鮮魚,418229,549339728,1313.4902840309974
養殖たい,養殖たい,2013,鮮魚,442227,501387063,1133.7775915988848
養殖はまち,養殖はまち,2013,鮮魚,4,525,131.25
養殖ぶり,養殖ぶり,2013,鮮魚,1840526,1552007010,843.2410137102111
養殖わらさ,養殖わらさ,2013,鮮魚,1124,933579,830.5862989323844
魚介つくだに,魚介つくだに,2013,塩干,75175,60609070,806.2397073495177
黒皮かじき,黒皮かじき,2013,鮮魚,168410,104822189,622.4225936702096
あかいか,あかいか,2014,鮮魚,273238,409193270,1497.570872279844
あからばちめ,あからばちめ,2014,鮮魚,248823,157134385,631.5106923395346
あさり,あさり,2014,鮮魚,273307,152741959,558.8658870793649
あなご,あなご,2014,鮮魚,59828,72138243,1205.7605636156984
あまえび,あまえび,2014,鮮魚,538893,866218228,1607.4030057915022
あゆ,あゆ,2014,鮮魚,118705,155829422,1312.7452255591593
あら,あら,2014,鮮魚,19105,52659741,2756.3329494896625
あわび,あわび,2014,鮮魚,45849,315204807,6874.84584178499
あんこう,あんこう,2014,鮮魚,87902,61961931,704.8978521535346
いくら,いくら,2014,塩干,151059,753617011,4988.891830344435
うなぎ,うなぎ,2014,鮮魚,160359,646280430,4030.2099040278376
うに,うに,2014,鮮魚,40232,557273359,13851.495302246967
うに製品,うに製品,2014,塩干,21318,25364710,1189.825968664978
うるめいわし,うるめいわし,2014,鮮魚,17662,3141075,177.84367568791757
かいみぬき,かいみぬき,2014,鮮魚,8468,23375185,2760.413911195087
かき,かき,2014,鮮魚,264332,318317213,1204.2326052086014
かす漬たら,かす漬たら,2014,塩干,1334,1382375,1036.2631184407796
かす漬ふぐ,かす漬ふぐ,2014,塩干,17,71280,4192.941176470588
かたくちいわし,かたくちいわし,2014,鮮魚,70139,5062590,72.1793866465162
かつお,かつお,2014,鮮魚,104153,83997012,806.4771249987998
かながしら,かながしら,2014,鮮魚,8063,1187287,147.25127123899293
かます,かます,2014,鮮魚,166909,79013842,473.3947360537778
かまぼこ,かまぼこ,2014,塩干,58661,59165790,1008.6052061846883
かれい,かれい,2014,鮮魚,1208317,534883883,442.66850751913614
かわはぎ,かわはぎ,2014,鮮魚,318623,211747678,664.5712268103683
かんぱち,かんぱち,2014,鮮魚,33735,38456926,1139.9711279087
きす,きす,2014,鮮魚,14301,17240747,1205.5623382980211
こうばこがに,こうばこがに,2014,鮮魚,299730,633169428,2112.4659793814435
このわた,このわた,2014,鮮魚,1857,36710361,19768.638126009693
こんぶ,こんぶ,2014,塩干,18513,30215437,1632.1199697509858
さけ,さけ,2014,鮮魚,672177,732323722,1089.4804820754057
さば,さば,2014,鮮魚,1625175,567387135,349.12371590751764
さめ,さめ,2014,鮮魚,506,140631,277.92687747035575
さより,さより,2014,鮮魚,36915,71719733,1942.8344304483273
さわら,さわら,2014,鮮魚,407427,282746396,693.9805069374391
さんま,さんま,2014,鮮魚,1014808,440052080,433.63087401754814
しいら,しいら,2014,鮮魚,19699,3078593,156.28168942585918
しおから,しおから,2014,塩干,84255,64463823,765.1038276660139
しじみ,しじみ,2014,鮮魚,150746,109360907,725.4647353826967
しらうお,しらうお,2014,鮮魚,2168,6017066,2775.399446494465
しらこ,しらこ,2014,鮮魚,187546,266558057,1421.2942798033548
すき身,すき身,2014,塩干,29629,37694901,1272.2299436363023
すけこ,すけこ,2014,塩干,488924,900882392,1842.58165277221
すけそうだら,すけそうだら,2014,鮮魚,214342,58385000,272.39178509111605
すじこ,すじこ,2014,塩干,10059,32066692,3187.8608211551846
すずき,すずき,2014,鮮魚,211948,170943713,806.5360984769849
すだこ,すだこ,2014,塩干,43882,89758938,2045.4614192607448
するめいか,するめいか,2014,鮮魚,873568,366460780,419.4988598483461
ずわいがに,ずわいがに,2014,鮮魚,734896,1462267977,1989.761785341055
その他あじ,その他あじ,2014,鮮魚,11635,4447130,382.22002578427157
その他いか,その他いか,2014,鮮魚,158359,163723392,1033.8748792301037
その他えび,その他えび,2014,鮮魚,134087,343083937,2558.6666641807183
その他かい,その他かい,2014,鮮魚,357743,366145974,1023.4888565254946
その他かに,その他かに,2014,鮮魚,312479,718290510,2298.68410357176
その他冷凍魚,その他　冷凍魚,2014,冷凍魚,1015904,810968294,798.2725670929536
その他塩干加工品,その他塩干加工品,2014,塩干,1787534,1791602045,1002.27578608295
その他桜干,その他桜干,2014,塩干,198087,227766288,1149.8295597389026
その他淡水魚,その他淡水魚,2014,鮮魚,17611,20853935,1184.1425813412072
その他魚介漬物,その他魚介漬物,2014,塩干,171144,187166076,1093.6175150750246
その他鮮魚,その他鮮魚,2014,鮮魚,801551,1457886629,1818.8320256602512
たい,たい,2014,鮮魚,949480,788698740,830.66387917597
たいはくちりめん,たいはくちりめん,2014,塩干,356833,422902409,1185.1549856655633
たこ,たこ,2014,鮮魚,407590,493828904,1211.5824823965258
たちうお,たちうお,2014,鮮魚,35581,37582199,1056.2434726398922
たづくり,たづくり,2014,塩干,7802,10765105,1379.7878749038707
ちくわ,ちくわ,2014,塩干,103197,68842110,667.0941015727201
つばす,つばす,2014,鮮魚,190438,33644754,176.67038091137272
とびうお,とびうお,2014,鮮魚,60738,18743579,308.5972373143666
どじょう,どじょう,2014,鮮魚,28328,55908643,1973.6177280429258
なまこ,なまこ,2014,鮮魚,42096,66384150,1576.970496009122
にぎす,にぎす,2014,鮮魚,211377,81583841,385.96366208244035
にしん,にしん,2014,鮮魚,7625,3073230,403.04655737704917
ぬか漬いわし,ぬか漬いわし,2014,塩干,2,7560,3780.0
ぬか漬にしん,ぬか漬にしん,2014,塩干,130,34545,265.7307692307692
ぬか漬ふぐ,ぬか漬ふぐ,2014,塩干,17,50580,2975.294117647059
はたはた,はたはた,2014,鮮魚,458135,136741042,298.473249151451
はまぐり,はまぐり,2014,鮮魚,217742,161218009,740.408414545655
はまち,はまち,2014,鮮魚,2455186,610061430,248.47870181729613
はむそーせーじ,ハムソーセージ,2014,塩干,1172,1198496,1022.6075085324233
ばいがい,ばいがい,2014,鮮魚,635144,526602436,829.107156802237
ひらまさ,ひらまさ,2014,鮮魚,96619,88144778,912.2923855556361
ひらめ,ひらめ,2014,鮮魚,301568,504490766,1672.892236576825
ふぐ,ふぐ,2014,鮮魚,183356,130955119,714.212346473527
ぶり,ぶり,2014,鮮魚,1618955,1143767446,706.4850140986007
べにずわいがに,べにずわいがに,2014,鮮魚,193888,57055814,294.27202302360126
ほうぼう,ほうぼう,2014,鮮魚,23591,19878325,842.623246153194
ほたて,ほたて,2014,鮮魚,228253,241047660,1056.0547287439815
ぼうたら,ぼうたら,2014,塩干,6247,26390268,4224.470625900432
ぼら,ぼら,2014,鮮魚,8768,3423127,390.4113822992701
まあじ,まあじ,2014,鮮魚,1073287,608667492,567.1059949482292
まいわし,まいわし,2014,鮮魚,871548,323727185,371.43930684253763
まかじき,まかじき,2014,鮮魚,331813,406947692,1226.436854493344
まぐろ,まぐろ,2014,鮮魚,682188,1782391443,2612.7569570265086
まこ,まこ,2014,鮮魚,202110,151341980,748.8099549750136
ます,ます,2014,鮮魚,15373,21214478,1379.9829571326352
まだら,まだら,2014,鮮魚,1804829,763495780,423.0294282727062
みそ漬品,みそ漬品,2014,塩干,16429,20804951,1266.3552863838336
めじ,めじ,2014,鮮魚,128818,138284323,1073.4860267974973
めだい,めだい,2014,鮮魚,82026,84207519,1026.595457537854
もずく,もずく,2014,鮮魚,205753,93477552,454.319266304744
やなぎばちめ,やなぎばちめ,2014,鮮魚,94723,122392820,1292.1130031776866
やりいか,やりいか,2014,鮮魚,485914,374373340,770.4518495042332
わかさぎ,わかさぎ,2014,鮮魚,9959,8079910,811.3174013455166
わかめ,わかめ,2014,塩干,121051,79351037,655.5174017562846
わらさ,わらさ,2014,鮮魚,1725284,557653279,323.2240483305937
丸干いか,丸干いか,2014,塩干,38245,61750964,1614.615348411557
丸干いわし,丸干いわし,2014,塩干,132963,74656309,561.4818332919684
冷凍あかうお,冷凍あかうお,2014,冷凍魚,457481,263995026,577.0622736244784
冷凍あじ,冷凍あじ,2014,冷凍魚,264779,97466484,368.10503854157616
冷凍うなぎ,冷凍うなぎ,2014,冷凍魚,102833,452566316,4400.983303025293
冷凍えび,冷凍えび,2014,冷凍魚,2496626,3761929059,1506.8052079085935
冷凍おひょう,冷凍おひょう,2014,冷凍魚,1718,3418619,1989.883003492433
冷凍かい,冷凍かい,2014,冷凍魚,870962,1312027866,1506.4122958292096
冷凍かじき,冷凍かじき,2014,冷凍魚,871860,578704140,663.7581033652192
冷凍かに,冷凍かに,2014,冷凍魚,1025323,1887851333,1841.2259678169708
冷凍かれい,冷凍かれい,2014,冷凍魚,762760,404347998,530.111696995123
冷凍ぎんだら,冷凍ぎんだら,2014,冷凍魚,289143,491442321,1699.6514561998733
冷凍くじら,冷凍くじら,2014,冷凍魚,5559,8718183,1568.3005936319482
冷凍さけ,冷凍さけ,2014,冷凍魚,1202127,1206102111,1003.3067313187375
冷凍さば,冷凍さば,2014,冷凍魚,910743,347216634,381.2454600254957
冷凍さんま,冷凍さんま,2014,冷凍魚,41624,19095330,458.7576878723813
冷凍しらうお,冷凍しらうお,2014,冷凍魚,3188,3058657,959.4281681304893
冷凍すりみ,冷凍すりみ,2014,冷凍魚,555234,196090648,353.1675797951855
冷凍するめいか,冷凍するめいか,2014,冷凍魚,1468846,950207044,646.9071938106514
冷凍たい,冷凍たい,2014,冷凍魚,83155,83174433,1000.2336961096747
冷凍たこ,冷凍たこ,2014,冷凍魚,56110,58458337,1041.8523792550347
冷凍たら,冷凍たら,2014,冷凍魚,231216,145462734,629.1205366410629
冷凍にしん,冷凍にしん,2014,冷凍魚,35506,11766641,331.39866501436376
冷凍ほっけ,冷凍ほっけ,2014,冷凍魚,157126,95285281,606.4259320545295
冷凍まぐろ,冷凍まぐろ,2014,冷凍魚,160521,430076910,2679.256358981068
冷凍めるるーさ,冷凍メルルーサ,2014,冷凍魚,33817,25058624,741.0067126001716
冷凍めろー,冷凍メロー,2014,冷凍魚,67976,89770817,1320.6251765328939
冷凍もんこういか,冷凍もんこういか,2014,冷凍魚,47561,68384345,1437.823952397973
冷凍やりいか,冷凍やりいか,2014,冷凍魚,78458,117738771,1500.6598562288102
冷凍食品その他,冷凍食品　その他,2014,冷凍魚,217437,231115501,1062.9078813633375
冷凍食品ふらい,冷凍食品　フライ,2014,冷凍魚,37119,40940414,1102.950348877933
